"Table 11-1 ENTROPY AND ENTROPY OF FORMATION OF GAS - ORGANIC COMPOUNDS"
""
"Molecular Weight          Entropy             Entropy of Formation"
"NO       FORMULA                    NAME                         g/mol      S @ 298 K, joule/(mol K)   Sf@ 298 K, joule/(mol K)"
"179 |C3H6CI2     2,2-DICHLOROPROPANE               112.986              ⋅⋅∙⋅∙∙⋅∙                 -305.786"
"180 |C3H6I2      1,2-DIIODOPROPANE                 295.889              —                        -129.264"
"181 |C3H60       ACETONE                            58.080             295.35                    -216.401"
"182 |C3H60       ALLYL ALCOHOL                      58.080             307.57                    -203.790"
"183 |C3H60       METHYL VINYL ETHER                 58.080             308.00                    -203.589"
"184 |C3H60       n-PROPIONALDEHYDE                  58.080             304.40                    -206.574"
"185 |C3H60       1,2-PROPYLENE OXIDE                58.080             286.73                    -224.686"
"186 |[C3H60      1,3-PROPYLENE OXIDE                58.080             265.26                    -246.185"
"187 |C3H602      ETHYL FORMATE                      74.079             328.20                    -285.762"
"188 |C3H602      METHYL ACETATE                     74.079             319.80                    -296.830"
"189 |C3H602      PROPIONIC ACID                     74.079             323.00                    -291.129"
"190 |C3H602S     3-MERCAPTOPROPIONIC ACID          106.145             438.00                    -208.083"
"191 |C3H603      LACTIC ACID                        90.079             364.00                    -352.172"
"192 |C3H603      METHOXYACETIC ACID                 90.079             360.00                    -355.526"
"193 |C3H603      TRIOXANE                           90.079             284.89                    -431.595"
"194 |C3H6S       THIACYCLOBUTANE                    74.140              ---—-                    -155.492"
"195 |C3H7Br      1-BROMOPROPANE                    122.993             330.87                    -219.319"
"196 |C3H7Br      2-BROMOPROPANE                    122.993             316.02                    -234.211"
"197 |C3H7CI      ISOPROPYL CHLORIDE                 78.541             305.94                    -281.503"
"198 |C3H7CI      n-PROPYL CHLORIDE                  78.541             315.47                    -266.477"
"199 |C3H7F       1-FLUOROPROPANE                    62.087             —_—                       -271.239"
"200 |C3H7F       2-FLUOROPROPANE                   62.087              ∙−∙⋅∙−⋅                   -283.347"
"201 |C3H7I       ISOPROPYL IODIDE                  169.993             324.47                    -207.681"
"202 |C3H7i       n-PROPYL IODIDE                   169.993             336.06                    -196.176"
"203 |C3H7N       ALLYLAMINE                        57.095              312.00                    -257.588"
"204 |C3H7N       PROPYLENEIMINE                     57.095             286.00                    -282.408"
"205 |C3H7NO      N,N-DIMETHYLFORMAMIDE             73.095              326.03                    -346.436"
"206 |C3H7NO      N-METHYLACETAMIDE                 73.095              320.00                    -352.172"
"207 |C3H7NO2     1-NITROPROPANE                    89.094              355.64                    -419.286"
"208 [C3H7NO2     2-NITROPROPANE                    89.094              347.69                    -427.168"
"209 |C3H7NO3     PROPYL-NITRATE                    105.093             ∙−∙⋅∙∙∙∙                  -492.135"
"21003H7NO3       ISOPROPYL-NITRATE                 105.093             —                         -504.209"
"211 |C3H8        PROPANE                           44.096              270.20                    -269.596"
"212 |C3H80       ISOPROPANOL                       60.096              309.91                    -332.048"
"213 |C3H80       METHYL ETHYL ETHER                60.096              310.62                    -331.343"
"214 [C3H8O       n-PROPANOL                        60.096              324.72                    -317.156"
"215 [C3H802      2-METHOXYETHANOL                  76.095              358.00                    -385.712"
"216 |C3H802      METHYLAL                          76.095              335.72                    -408.821"
"217 |C3H802      1,2-PROPYLENE GLYCOL              76.095              351.87                    -392.487"
"218 |C3H802      1,3-PROPYLENE GLYCOL              76.095              358.90                    -385.444"
"219 [C3H803      GLYCEROL                          92.095              396.39                    -450.478"
"220 |C3H8S       n-PROPYLMERCAPTAN                 76.163              336.50                    -234.915"
"221 |C3H8S       ISOPROPYL MERCAPTAN                76.163             324.30                    -247.124"
"222 |C3H8S       ETHYL-METHYL-SULFIDE              76.156              —                         -238.269"
"223 |C3H9N       n-PROPYLAMINE                      59.111             324.18                    -376.220"
"224 |C3H9N       ISOPROPYLAMINE                    59.111              312.38                    -388.160"
"225 |C3H9N       TRIMETHYLAMINE                    59.111              288.78                    -411.739"
"226 [C3HINO      1-AMINO-2-PROPANOL                75.111              365.00                    -439.376"
"227 |C3HIONO     3-AMINO-1-PROPANOL                75.111              367.00                    -436.022"
"228 |{C3HINO     METHYLETHANOLAMINE                 75.111             344.00                    -459.165"
"229 |C3H904P     TRIMETHYL PHOSPHATE               140.076             ——                           —"
"230 |C3H10N2     1,2-PROPANEDIAMINE                 74.126             360.10                    -501.459"
"231 |C3H10Si     TRIMETHYL SILANE                   74.198             331.02                    -357.874"
"232 |C4Cl4S      TETRACHLOROTHIOPHENE              221.921             —                            ∙−∙⋅∙−⋅"
"233C4Cl6         HEXACHLORO-1,3-BUTADIENE          260.760             458.82                    -233.071"
"234 |CAF8        OCTAFLUORO-2-BUTENE               200.031             435.00                    -402.482"
""
"267"
"  Table 11-1 ENTROPY AND ENTROPY OF FORMATION OF GAS - ORGANIC COMPOUNDS (continued)"
""
"Molecular Weight          Entropy            Entropy of Formation"
"NO       FORMULA                      NAME              g/mol         S @ 298 K,joule/(mol K)   Sf@ 298 K, joule/(mol K)"
"235    |CA4F8      OCTAFLUOROCYCLOBUTANE               200.031                400.37                   -433.205"
"236    |C4F10      DECAFLUOROBUTANE                    238.028                481.00                   -570.183"
"237    |C4H2       BUTADIYNE(BIACETYLENE)               50.060                 —                        96.696"
"238   |C4H203      MALEIC ANHYDRIDE                     98.058                317.00                   -145.229"
"239   |C4H4        VINYLACETYLENE                       52.076                279.37                     -4.629"
"240   |C4H4N2      SUCCINONITRILE                       80.089                326.98                   -148.616"
"241   |C4H40       FURAN                                68.075                267.14                   -119.302"
"242   |C4H402      DIKETENE                             84.075                307.50                   -181.788"
"243   |C4H403      SUCCINIC ANHYDRIDE                  100.074                335.00                   -255.241"
"244   |C4H404      FUMARIC ACID                        116.073                393.00                   -301.157"
"245   |C4H404      MALEIC ACID |                       116.073                393.30                   -300.889"
"246   |C4H4S       THIOPHENE                            84.142                278.65                    -37.062"
"247   |C4H5CI      CHLOROPRENE                          88.536                320.58                   -140.299"
"248   |C4HS5N      trans-CROTONITRILE                   67.090                298.36                   -146.772"
"249   |C4H5N       cis-CROTONITRILE                     67.090                304.00                   -141.204"
"250   |C4HS5N      METHACRYLONITRILE                    67.090                223.80                   -221.264"
"251   |C4H5N       PYRROLE                              67.090                270.54                   -174.442"
"252   |C4HSN       VINYLACETONITRILE                    67.090                302.00                   -141.539"
