Table 21-1 VISCOSITY OF GAS - ORGANIC COMPOUNDS

"Ngas=A+BT+CT                             (ngas - micropoise, T - K)"
"NO     FORMULA                      NAME                 A             B              c      TMIN TMAX N, @25 C nge@TMIN ngo, @TMAX"
125 |C2H5NO2       NITROETHANE                     -16.701     2.9762E-01    -3.7773E-05     387     1000       -          92.82        243.15
126 |C2H5NO3       ETHYL-NITRATE                      —           —              —            -—--    -         —            ——           ∙⋅∙−∙
.127C2H6            ETHANE                           0.514      3.3449E-01    -7.1071E-05     150     1000     93.92        49.09        263.93
128 |C2H6AICI      DIMETHYLALUMINUM CHLORIDE        -7.230     2.6575E-01    -2.7116E-05     252     1000     69.59        58.02        231.40
129 |C2H60         DIMETHYL ETHER                   -4.276     3.0262E-01    6.3528E-05      216     373      91.60        64.05        117 .44
130 |C2H60         ETHANOL                           1499      3.0741E-01    -4.4479E-05     200     1000     89.20        61.20        264.43
131 |C2H60S        DIMETHYL SULFOXIDE              -14.902     2.7069E-01    -2.0800E-05     462     992        ———       105.72        233.15
132 |C2H602        ETHYLENE GLYCOL                  -7.178     3.1246E-01    -4.4028E-05     260     1000     82.07        71.09        261.25
133 |C2H604S       DIMETHYL SULFATE                   —           ——             ——          —        —         —           —             —
134    |C2H6S     DIMETHYL SULFIDE                -14.076     3.5306E-01    -6.2780E-05     310     990       —         89.34        273.92
135    |C2H6S     ETHYL MERCAPTAN                 -15.432     3.5300E-01    -6.6454E-05     308     998       —         86.99        270.67
136    |C2H6S2    DIMETHYL DISULFIDE              -15.432     3.5300E-01    -6.6454E-05     308     998       —         86.99        270.67
137    |C2H7N     DIMETHYLAMINE                    -9.275     2.8958E-01    -1.3875E-06     250     450      76.94      63.03        120.75
138    |C2H7N     ETHYLAMINE                       -5.538     3.0778E-01    -6.4363E-05     290     1000     80.51      78.31        237.88
139    |C2H7NO    MONOETHANOLAMINE                -12.5692    2.8971E-01    -3.9470E-05     400     1000      —         96.98        237.65
140    |C2HBN2    ETHYLENEDIAMINE                  4843       2.7125E-01    -4.0319E-05     284     1000     72.45      68.94        226.09
141    |C2H8SI    DIMETHYL SILANE                  -5.655     3.1359E-01    -6.1179E-06     123     1000     82.50      32.09        246.86
142    |C2N2      CYANOGEN                         -0.293     3.4461E-01    -1.1345E-05     252     600      101.44     85.83        202.39
143    |C3F6      HEXAFLUOROPROPYLENE              4971       4.8190E-01    -1.1694E-04     244     1000     128.31     105.65       359.99
144    |C3F60     HEXAFLUOROACETONE                -3.319     4.0569E-01    -9.9426E-05     246     1000     108.80     90.46        302.94
145    |C3F8      OCTAFLUOROPROPANE                -1.656     4.8878E-01    -1.2050E-04     236     1000     133.36     106.98       366.62
146    |C3H2N2    MALONONITRILE                    -4.096     2.1382E-01    -2.5089E-05     305     1000      ——        58.79        184.63
147    |C3H3Cl    PROPARGYL CHLORIDE               -7.092     3.4137E-01    -5.9573E-05     293     1000     89.39      87.81        274.70
148    |C3H3N     ACRYLONITRILE                    4783       2.4047E-01    -1.4526E-05     303     1000      —         66.75        221.16
149    |C3H3NO    OXAZOLE                          -6.523     2.9548E-01    -3.4972E-05     189     1000     78.47      48.07        253.99
150    |C3H4      METHYLACETYLENE                  -9.626     3.5605E-01    -1.1504E-04     173     573      86.30      48.53        156.62
151    |C3H4      PROPADIENE                      -12.431     3.4616E-01    -8.6996E-05     175     600      83.04      45.48        163.95
"152    |C3H4CI2   2,3-DICHLOROPROPENE              4599       3.2783E-01    -4.8207E-05     192     1000     88.86      56.57        275.02"
