"Table 6-1 ENTHALPY OF FUSION - ORGANIC COMPOUNDS"
"MW        Te                   HFUS @ T:"
"NO       FORMULA                     NAME                     g/mol       K      kjoule/mol    kjoule/kg J   BTU/Ib"
"24BC4H5N           trans-CROTONITRILE                   67.090    222.00      9.820    146.371          62.939"
"249 |C4H5N         cis-CROTONITRILE                     67.090    200.55      8.540    127.292          54.735"
"250 |C4HSN         METHACRYLONITRILE                    67.090    237.35      -----     ⋅∙∙∙∙∙∙∙∙       ∙∙∙∙∙∙∙∙∙"
"251 |C4H5N         PYRROLE                              67.090    249.74      7.908    117.872          50.685"
"252 |C4H5N         VINYLACETONITRILE                    67.090     186.15     10.100   150.544          64.734"
"253 |C4H5NO2       METHYL CYANOACETATE                  99.089    260.08     -----      ∙∙∙∙∙∙∙∙∙       −−∙∙∙⋅∙∙∙"
"254 |C4H6          CYCLOBUTENE                          54.091     153.76    ————-      e               ——"
"255 |C4H6          1,2-BUTADIENE                        54.092     136.95     6.962    128.707          55.344"
"256 |C4H6          1,3-BUTADIENE                        54.092     164.25     7.985    147.619          63.476"
"257 |CA4H6         DIMETHYLACETYLENE                    54.092    240.91      9.234    170.709          73.405"
"258 |[C4H6         ETHYLACETYLENE                       54.092     147.43     6.029    111.458          47.927"
"259 |C4He6eCI2     1,3-DICHLORO-trans-2-BUTENE         124997       e        e          e               -------"
"260C4HGC|2         1,4-DICHLORO-cis-2-BUTENE           124.997    225.15     -------------              -------"
"261C4HSCI2         1,4-DICHLORO-trans-2-BUTENE         124.997    274.15     ------     ------          ∙∙∙∙∙∙∙∙∙"
"26204H60l2         3,4-DICHLORO-1-BUTENE               124.997    21200      -          ——————e         -—----"
"263 |C4H60         trans-CROTONALDEHYDE                 70.091    196.65      8.860    126.407          54.355"
"264 |C4H60         2,5-DIHYDROFURAN                     70.091      ----     -----      --—-—-          -----"
"265C4H60           DIVINYL ETHER                        70.091    172.05      7.950    113.424          48.772"
"266 |C4H60         METHACROLEIN                         70.091    192.15     ∙∙∙∙∙−∙∙∙  ∙∙∙∙∙∙∙∙∙       −∙−⋅∙∙∙−"
"267 |C4H602        2-BUTYNE-1,4-DIOL |                  86.090    331.00     e          ——————          ———"
"268 |C4H602        gamma-BUTYROLACTONE                  86.090    229.78      9.570    111.163          47.800"
"269 |C4H602        cis-CROTONIC ACID                    86.090    288.65     ---—---    -----           -—--—--"
"27OC4H602          trans-CROTONIC ACID                  86.090    344 .55    12.979    150.761          64.827"
